date,division,district,sarkari_24h,besarkari_24h,admissions_24h,cumulative_total,cumulative_deaths,cumulative_discharged,source,date_source
2025-04-03,য় নরসিংহ রেভাগ,বনত্রমকানা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-03,,চট্টগ্রা,0,0,0,121,1,116,wayback_dghs_pdf,pdf_text
2025-04-03,চট্টগ্রা রেভাগ,কক্সোজাি,0,0,0,44,0,41,wayback_dghs_pdf,pdf_text
2025-04-03,চট্টগ্রা রেভাগ,োন্দিোন,0,0,0,18,0,18,wayback_dghs_pdf,pdf_text
2025-04-03,চট্টগ্রা রেভাগ,িাঙ্গা াটি,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-03,চট্টগ্রা রেভাগ,খাগড়াছরড়,0,0,0,12,0,12,wayback_dghs_pdf,pdf_text
2025-04-03,চট্টগ্রা রেভাগ,বফনী,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-03,চট্টগ্রা রেভাগ,বনায়াখালী,0,0,0,18,0,16,wayback_dghs_pdf,pdf_text
2025-04-03,চট্টগ্রা রেভাগ,কুর ল্লা,0,0,0,43,0,41,wayback_dghs_pdf,pdf_text
2025-04-03,,চাঁদপুি,0,0,0,42,0,40,wayback_dghs_pdf,pdf_text
2025-04-03,,লক্ষীপুি,0,0,0,14,0,14,wayback_dghs_pdf,pdf_text
2025-04-03,,ব্রাহ্মনোরড়য়া,0,0,0,43,0,42,wayback_dghs_pdf,pdf_text
2025-04-03,,খুলনা,0,0,0,17,0,17,wayback_dghs_pdf,pdf_text
2025-04-03,,োমগিহাট,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-03,,সাতক্ষীিা,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-03,খুলনা রেভাগ,যমশাি,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-03,খুলনা রেভাগ,রিনাইদহ,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-03,খুলনা রেভাগ,াগুিা,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2025-04-03,খুলনা রেভাগ,নড়াইল,0,0,0,31,0,29,wayback_dghs_pdf,pdf_text
2025-04-03,খুলনা রেভাগ,কুরিয়া,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-03,খুলনা রেভাগ,চুয়ািাঙ্গা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-03,খুলনা রেভাগ,ব মহিপুি,0,0,0,20,1,19,wayback_dghs_pdf,pdf_text
2025-04-03,,িাজশাহী,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-03,িাজশাহী রেভাগ,চাপাইনোেগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-03,িাজশাহী রেভাগ,নওগাঁ,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-03,িাজশাহী রেভাগ,নামটাি,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-03,িাজশাহী রেভাগ,জয়পুিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-03,িাজশাহী রেভাগ,েগুড়া,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-03,,রসিাজগঞ্জ,0,0,0,11,0,11,wayback_dghs_pdf,pdf_text
2025-04-03,,পােনা,0,0,0,16,0,16,wayback_dghs_pdf,pdf_text
2025-04-03,,িিংপুি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-03,িিংপুি রেভাগ,লাল রনিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-03,িিংপুি রেভাগ,কুরড়গ্রা,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-03,িিংপুি রেভাগ,নীলফা ািী,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-03,িিংপুি রেভাগ,রদনাজপুি,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-03,,গাইোন্ধা,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-03,,ঠাকুিগাঁও,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-03,,পঞ্চগড়,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-03,,েরিশাল,1,0,1,75,0,74,wayback_dghs_pdf,pdf_text
2025-04-03,,পটুয়াখালী,2,0,2,114,0,112,wayback_dghs_pdf,pdf_text
2025-04-03,,বভালা,0,0,0,16,0,16,wayback_dghs_pdf,pdf_text
2025-04-03,,রপমিাজপুি,0,0,0,56,0,56,wayback_dghs_pdf,pdf_text
2025-04-03,,েিগুনা,0,0,0,64,0,64,wayback_dghs_pdf,pdf_text
2025-04-03,,িালকাঠি,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-03,,রসমলট,0,0,0,5,0,5,wayback_dghs_pdf,pdf_text
2025-04-03,রসমলট রেভাগ,সুনা গঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-03,রসমলট রেভাগ,হরেগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-03,রসমলট রেভাগ,ব ৌলভীোজাি,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-04,ঢাকা মোনগে,ঢাকা মোনগে,1,0,1,606,9,575,wayback_dghs_pdf,pdf_text
2025-04-04,,ঢাকা,0,0,0,15,0,15,wayback_dghs_pdf,pdf_text
2025-04-04,,ফরিদপযি,0,0,0,10,0,10,wayback_dghs_pdf,pdf_text
2025-04-04,,গাজীপযি,0,0,0,43,0,42,wayback_dghs_pdf,pdf_text
2025-04-04,(ঢাকা শহি েুতীত),বগাপালগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,(ঢাকা শহি েুতীত),রকমশািগঞ্জ,0,0,0,27,0,27,wayback_dghs_pdf,pdf_text
2025-04-04,(ঢাকা শহি েুতীত),াদািীপযি,0,0,0,62,0,60,wayback_dghs_pdf,pdf_text
2025-04-04,(ঢাকা শহি েুতীত),ারনকগঞ্জ,0,0,0,17,0,17,wayback_dghs_pdf,pdf_text
2025-04-04,,যরিগঞ্জ,0,0,0,44,0,44,wayback_dghs_pdf,pdf_text
2025-04-04,,নািায়ণগঞ্জ,0,0,0,38,0,38,wayback_dghs_pdf,pdf_text
2025-04-04,,নিরসিংদী,0,0,0,35,0,34,wayback_dghs_pdf,pdf_text
2025-04-04,,িাজোড়ী,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-04,,শিীয়তপযি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,,টাঙ্গাইল,0,0,0,19,0,19,wayback_dghs_pdf,pdf_text
2025-04-04,,য় নরসিংহ,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-04,য় নরসিংহ রেভাগ,জা ালপযি,0,0,0,14,0,14,wayback_dghs_pdf,pdf_text
2025-04-04,য় নরসিংহ রেভাগ,বশিপযি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,য় নরসিংহ রেভাগ,বনত্রমকানা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,,চট্টগ্রা,0,0,0,121,1,116,wayback_dghs_pdf,pdf_text
2025-04-04,চট্টগ্রা রেভাগ,কক্সোজাি,0,0,0,44,0,41,wayback_dghs_pdf,pdf_text
2025-04-04,চট্টগ্রা রেভাগ,োন্দিোন,0,0,0,18,0,18,wayback_dghs_pdf,pdf_text
2025-04-04,চট্টগ্রা রেভাগ,িাঙ্গা াটি,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-04,চট্টগ্রা রেভাগ,খাগড়াছরড়,0,0,0,12,0,12,wayback_dghs_pdf,pdf_text
2025-04-04,চট্টগ্রা রেভাগ,বফনী,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-04,চট্টগ্রা রেভাগ,বনায়াখালী,0,0,0,18,0,16,wayback_dghs_pdf,pdf_text
2025-04-04,চট্টগ্রা রেভাগ,কুর ল্লা,0,0,0,43,0,41,wayback_dghs_pdf,pdf_text
2025-04-04,,চাাঁদপযি,0,0,0,42,0,40,wayback_dghs_pdf,pdf_text
2025-04-04,,লক্ষীপযি,0,0,0,14,0,14,wayback_dghs_pdf,pdf_text
2025-04-04,,ব্রাহ্মনোরড়য়া,0,0,0,43,0,42,wayback_dghs_pdf,pdf_text
2025-04-04,,খযলনা,0,0,0,17,0,17,wayback_dghs_pdf,pdf_text
2025-04-04,,োমগিহাট,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-04,,সাতক্ষীিা,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-04,খযলনা রেভাগ,যমশাি,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-04,খযলনা রেভাগ,রিনাইদহ,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-04,খযলনা রেভাগ,াগুিা,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2025-04-04,খযলনা রেভাগ,নড়াইল,0,0,0,31,0,29,wayback_dghs_pdf,pdf_text
2025-04-04,খযলনা রেভাগ,কুরিয়া,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-04,খযলনা রেভাগ,চযয়ািাঙ্গা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,খযলনা রেভাগ,ব মহিপযি,0,0,0,20,1,19,wayback_dghs_pdf,pdf_text
2025-04-04,,িাজশাহী,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,িাজশাহী রেভাগ,চাপাইনোেগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,িাজশাহী রেভাগ,নওগাাঁ,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-04,িাজশাহী রেভাগ,নামটাি,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-04,িাজশাহী রেভাগ,জয়পযিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,িাজশাহী রেভাগ,েগুড়া,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-04,,রসিাজগঞ্জ,0,0,0,11,0,11,wayback_dghs_pdf,pdf_text
2025-04-04,,পােনা,0,0,0,16,0,16,wayback_dghs_pdf,pdf_text
2025-04-04,,িিংপযি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,িিংপযি রেভাগ,লাল রনিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,িিংপযি রেভাগ,কুরড়গ্রা,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-04,িিংপযি রেভাগ,নীলফা ািী,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-04,িিংপযি রেভাগ,রদনাজপযি,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-04,,গাইোন্ধা,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-04,,ঠাকুিগাাঁও,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,,পঞ্চগড়,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-04,,েরিশাল,0,0,0,75,0,74,wayback_dghs_pdf,pdf_text
2025-04-04,,পটযয়াখালী,0,0,0,114,0,113,wayback_dghs_pdf,pdf_text
2025-04-04,,বভালা,0,0,0,16,0,16,wayback_dghs_pdf,pdf_text
2025-04-04,,রপমিাজপযি,1,0,1,57,0,56,wayback_dghs_pdf,pdf_text
2025-04-04,,েিগুনা,0,0,0,64,0,64,wayback_dghs_pdf,pdf_text
2025-04-04,,িালকাঠি,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-04,,রসমলট,0,0,0,5,0,5,wayback_dghs_pdf,pdf_text
2025-04-04,রসমলট রেভাগ,সযনা গঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,রসমলট রেভাগ,হরেগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-04,রসমলট রেভাগ,ব ৌলভীোজাি,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-05,ঢাকা হানগি,ঢাকা হানগি,3,1,4,610,10,577,wayback_dghs_pdf,pdf_text
2025-04-05,,ঢাকা,0,0,0,15,0,15,wayback_dghs_pdf,pdf_text
2025-04-05,,ফরিদপুি,0,0,0,10,0,10,wayback_dghs_pdf,pdf_text
2025-04-05,,গাজীপুি,0,0,0,43,0,42,wayback_dghs_pdf,pdf_text
2025-04-05,(ঢাকা শহি ব্যতীত),বগাপালগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,(ঢাকা শহি ব্যতীত),রকমশািগঞ্জ,0,0,0,27,0,27,wayback_dghs_pdf,pdf_text
2025-04-05,(ঢাকা শহি ব্যতীত),াদািীপুি,0,0,0,62,0,60,wayback_dghs_pdf,pdf_text
2025-04-05,(ঢাকা শহি ব্যতীত),ারনকগঞ্জ,0,0,0,17,0,17,wayback_dghs_pdf,pdf_text
2025-04-05,,মুরিগঞ্জ,0,0,0,44,0,44,wayback_dghs_pdf,pdf_text
2025-04-05,,নািায়ণগঞ্জ,0,0,0,38,0,38,wayback_dghs_pdf,pdf_text
2025-04-05,,নিরসিংদী,0,0,0,35,0,34,wayback_dghs_pdf,pdf_text
2025-04-05,,িাজোড়ী,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-05,,শিীয়তপুি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,,টাঙ্গাইল,0,0,0,19,0,19,wayback_dghs_pdf,pdf_text
2025-04-05,,য় নরসিংহ,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-05,য় নরসিংহ রেভাগ,জা ালপুি,0,0,0,14,0,14,wayback_dghs_pdf,pdf_text
2025-04-05,য় নরসিংহ রেভাগ,বশিপুি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,য় নরসিংহ রেভাগ,বনত্রমকানা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,,চট্টগ্রা,0,0,0,121,1,116,wayback_dghs_pdf,pdf_text
2025-04-05,চট্টগ্রা রেভাগ,কক্সোজাি,0,0,0,44,0,41,wayback_dghs_pdf,pdf_text
2025-04-05,চট্টগ্রা রেভাগ,োন্দিোন,0,0,0,18,0,18,wayback_dghs_pdf,pdf_text
2025-04-05,চট্টগ্রা রেভাগ,িাঙ্গা াটি,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-05,চট্টগ্রা রেভাগ,খাগড়াছরড়,0,0,0,12,0,12,wayback_dghs_pdf,pdf_text
2025-04-05,চট্টগ্রা রেভাগ,বফনী,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-05,চট্টগ্রা রেভাগ,বনায়াখালী,0,0,0,18,0,16,wayback_dghs_pdf,pdf_text
2025-04-05,চট্টগ্রা রেভাগ,কুর ল্লা,0,0,0,43,0,41,wayback_dghs_pdf,pdf_text
2025-04-05,,চাঁদপুি,0,0,0,42,0,40,wayback_dghs_pdf,pdf_text
2025-04-05,,লক্ষীপুি,0,0,0,14,0,14,wayback_dghs_pdf,pdf_text
2025-04-05,,ব্রাহ্মনোরড়য়া,0,0,0,43,0,42,wayback_dghs_pdf,pdf_text
2025-04-05,,খুলনা,0,0,0,17,0,17,wayback_dghs_pdf,pdf_text
2025-04-05,,োমগিহাট,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-05,,সাতক্ষীিা,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-05,খুলনা রেভাগ,যমশাি,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-05,খুলনা রেভাগ,রিনাইদহ,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-05,খুলনা রেভাগ,াগুিা,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2025-04-05,খুলনা রেভাগ,নড়াইল,0,0,0,31,0,29,wayback_dghs_pdf,pdf_text
2025-04-05,খুলনা রেভাগ,কুরিয়া,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-05,খুলনা রেভাগ,চুয়ািাঙ্গা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,খুলনা রেভাগ,ব মহিপুি,0,0,0,20,1,19,wayback_dghs_pdf,pdf_text
2025-04-05,,িাজশাহী,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,িাজশাহী রেভাগ,চাপাইনোেগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,িাজশাহী রেভাগ,নওগাঁ,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-05,িাজশাহী রেভাগ,নামটাি,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-05,িাজশাহী রেভাগ,জয়পুিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,িাজশাহী রেভাগ,েগুড়া,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-05,,রসিাজগঞ্জ,0,0,0,11,0,11,wayback_dghs_pdf,pdf_text
2025-04-05,,পােনা,0,0,0,16,0,16,wayback_dghs_pdf,pdf_text
2025-04-05,,িিংপুি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,িিংপুি রেভাগ,লাল রনিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,িিংপুি রেভাগ,কুরড়গ্রা,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-05,িিংপুি রেভাগ,নীলফা ািী,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-05,িিংপুি রেভাগ,রদনাজপুি,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-05,,গাইোন্ধা,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-05,,ঠাকুিগাঁও,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,,পঞ্চগড়,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-05,,েরিশাল,0,0,0,75,0,74,wayback_dghs_pdf,pdf_text
2025-04-05,,পটুয়াখালী,0,0,0,114,0,113,wayback_dghs_pdf,pdf_text
2025-04-05,,বভালা,0,0,0,16,0,16,wayback_dghs_pdf,pdf_text
2025-04-05,,রপমিাজপুি,0,0,0,57,0,56,wayback_dghs_pdf,pdf_text
2025-04-05,,েিগুনা,5,0,5,69,0,64,wayback_dghs_pdf,pdf_text
2025-04-05,,িালকাঠি,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-05,,রসমলট,0,0,0,5,0,5,wayback_dghs_pdf,pdf_text
2025-04-05,রসমলট রেভাগ,সুনা গঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,রসমলট রেভাগ,হরেগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-05,রসমলট রেভাগ,ব ৌলভীোজাি,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-06,ঢাকা হানগি,ঢাকা হানগি,1,0,1,611,10,578,wayback_dghs_pdf,pdf_text
2025-04-06,,ঢাকা,0,0,0,15,0,15,wayback_dghs_pdf,pdf_text
2025-04-06,,ফরিদপুি,0,0,0,10,0,10,wayback_dghs_pdf,pdf_text
2025-04-06,,গাজীপুি,2,0,2,45,0,43,wayback_dghs_pdf,pdf_text
2025-04-06,(ঢাকা শহি ব্যতীত),বগাপালগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,(ঢাকা শহি ব্যতীত),রকমশািগঞ্জ,0,0,0,27,0,27,wayback_dghs_pdf,pdf_text
2025-04-06,(ঢাকা শহি ব্যতীত),াদািীপুি,1,0,1,63,0,62,wayback_dghs_pdf,pdf_text
2025-04-06,(ঢাকা শহি ব্যতীত),ারনকগঞ্জ,0,0,0,17,0,17,wayback_dghs_pdf,pdf_text
2025-04-06,,মুরিগঞ্জ,2,0,2,46,0,44,wayback_dghs_pdf,pdf_text
2025-04-06,,নািায়ণগঞ্জ,0,0,0,38,0,38,wayback_dghs_pdf,pdf_text
2025-04-06,,নিরসিংদী,1,0,1,36,0,34,wayback_dghs_pdf,pdf_text
2025-04-06,,িাজোড়ী,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-06,,শিীয়তপুি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,,টাঙ্গাইল,0,0,0,19,0,19,wayback_dghs_pdf,pdf_text
2025-04-06,,য় নরসিংহ,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-06,য় নরসিংহ রেভাগ,জা ালপুি,0,0,0,14,0,14,wayback_dghs_pdf,pdf_text
2025-04-06,য় নরসিংহ রেভাগ,বশিপুি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,য় নরসিংহ রেভাগ,বনত্রমকানা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,,চট্টগ্রা,3,0,3,124,1,120,wayback_dghs_pdf,pdf_text
2025-04-06,চট্টগ্রা রেভাগ,কক্সোজাি,1,0,1,45,0,43,wayback_dghs_pdf,pdf_text
2025-04-06,চট্টগ্রা রেভাগ,োন্দিোন,0,0,0,18,0,18,wayback_dghs_pdf,pdf_text
2025-04-06,চট্টগ্রা রেভাগ,িাঙ্গা াটি,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-06,চট্টগ্রা রেভাগ,খাগড়াছরড়,2,0,2,14,0,12,wayback_dghs_pdf,pdf_text
2025-04-06,চট্টগ্রা রেভাগ,বফনী,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-06,চট্টগ্রা রেভাগ,বনায়াখালী,2,0,2,20,0,18,wayback_dghs_pdf,pdf_text
2025-04-06,চট্টগ্রা রেভাগ,কুর ল্লা,8,0,8,51,0,43,wayback_dghs_pdf,pdf_text
2025-04-06,,চাঁদপুি,0,0,0,42,0,42,wayback_dghs_pdf,pdf_text
2025-04-06,,লক্ষীপুি,0,0,0,14,0,14,wayback_dghs_pdf,pdf_text
2025-04-06,,ব্রাহ্মনোরড়য়া,0,0,0,43,0,43,wayback_dghs_pdf,pdf_text
2025-04-06,,খুলনা,0,0,0,17,0,17,wayback_dghs_pdf,pdf_text
2025-04-06,,োমগিহাট,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-06,,সাতক্ষীিা,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-06,খুলনা রেভাগ,যমশাি,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-06,খুলনা রেভাগ,রিনাইদহ,1,0,1,4,0,3,wayback_dghs_pdf,pdf_text
2025-04-06,খুলনা রেভাগ,াগুিা,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2025-04-06,খুলনা রেভাগ,নড়াইল,0,0,0,31,0,31,wayback_dghs_pdf,pdf_text
2025-04-06,খুলনা রেভাগ,কুরিয়া,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-06,খুলনা রেভাগ,চুয়ািাঙ্গা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,খুলনা রেভাগ,ব মহিপুি,0,0,0,20,1,19,wayback_dghs_pdf,pdf_text
2025-04-06,,িাজশাহী,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,িাজশাহী রেভাগ,চাপাইনোেগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,িাজশাহী রেভাগ,নওগাঁ,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-06,িাজশাহী রেভাগ,নামটাি,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-06,িাজশাহী রেভাগ,জয়পুিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,িাজশাহী রেভাগ,েগুড়া,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-06,,রসিাজগঞ্জ,0,0,0,11,0,11,wayback_dghs_pdf,pdf_text
2025-04-06,,পােনা,0,0,0,16,0,16,wayback_dghs_pdf,pdf_text
2025-04-06,,িিংপুি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,িিংপুি রেভাগ,লাল রনিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,িিংপুি রেভাগ,কুরড়গ্রা,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-06,িিংপুি রেভাগ,নীলফা ািী,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-06,িিংপুি রেভাগ,রদনাজপুি,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-06,,গাইোন্ধা,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-06,,ঠাকুিগাঁও,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,,পঞ্চগড়,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2025-04-06,,েরিশাল,2,0,2,77,0,74,wayback_dghs_pdf,pdf_text
2025-04-06,,পটুয়াখালী,13,0,13,127,0,115,wayback_dghs_pdf,pdf_text
2025-04-06,,বভালা,0,0,0,16,0,16,wayback_dghs_pdf,pdf_text
2025-04-06,,রপমিাজপুি,1,0,1,58,0,56,wayback_dghs_pdf,pdf_text
2025-04-06,,েিগুনা,12,0,12,81,0,64,wayback_dghs_pdf,pdf_text
2025-04-06,,িালকাঠি,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2025-04-06,,রসমলট,0,0,0,5,0,5,wayback_dghs_pdf,pdf_text
2025-04-06,রসমলট রেভাগ,সুনা গঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,রসমলট রেভাগ,হরেগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-06,রসমলট রেভাগ,ব ৌলভীোজাি,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2025-04-07,ঢাকা হানগি,ঢাকা হানগি,3,1,4,615,10,586,wayback_dghs_pdf,pdf_text
2025-04-07,,ঢাকা,0,0,0,15,0,15,wayback_dghs_pdf,pdf_text
2025-04-07,,ফরিদপুি,0,0,0,10,0,10,wayback_dghs_pdf,pdf_text
2025-04-07,,গাজীপুি,0,0,0,45,0,43,wayback_dghs_pdf,pdf_text
2025-04-07,(ঢাকা শহি ব্যতীত),বগাপালগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2025-04-07,(ঢাকা শহি ব্যতীত),রকমশািগঞ্জ,0,0,0,27,0,27,wayback_dghs_pdf,pdf_text
2025-04-07,(ঢাকা শহি ব্যতীত),াদািীপুি,0,0,0,63,0,62,wayback_dghs_pdf,pdf_text
2025-04-07,(ঢাকা শহি ব্যতীত),ারনকগঞ্জ,0,0,0,17,0,17,wayback_dghs_pdf,pdf_text
2025-04-07,,মুরিগঞ্জ,0,0,0,46,0,44,wayback_dghs_pdf,pdf_text
2025-04-07,,নািায়ণগঞ্জ,0,0,0,38,0,38,wayback_dghs_pdf,pdf_text
2025-04-07,,নিরসিংদী,1,0,1,37,0,34,wayback_dghs_pdf,pdf_text
2025-04-07,,িাজোড়ী,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2025-04-07,,শিীয়তপুি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
