date,division,district,admissions,source,is_estimated
2022-07-05,Barishal,Bhola,0.0,dghs_pdf,False
2022-07-05,Barishal,Jhalokati,0.0,dghs_pdf,False
2022-07-05,Barishal,Patuakhali,0.0,dghs_pdf,False
2022-07-05,Barishal,Pirojpur,0.0,dghs_pdf,False
2022-07-05,Chattogram,Bandarban,0.0,dghs_pdf,False
2022-07-05,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2022-07-05,Chattogram,Chandpur,0.0,dghs_pdf,False
2022-07-05,Chattogram,Chattogram,0.0,dghs_pdf,False
2022-07-05,Chattogram,Cox's Bazar,0.0,dghs_pdf,False
2022-07-05,Chattogram,Cumilla,0.0,dghs_pdf,False
2022-07-05,Chattogram,Feni,0.0,dghs_pdf,False
2022-07-05,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2022-07-05,Chattogram,Lakshmipur,0.0,dghs_pdf,False
2022-07-05,Chattogram,Noakhali,0.0,dghs_pdf,False
2022-07-05,Chattogram,Rangamati,0.0,dghs_pdf,False
2022-07-05,Dhaka,Dhaka,43.0,dghs_pdf,False
2022-07-05,Dhaka,Faridpur,0.0,dghs_pdf,False
2022-07-05,Dhaka,Gazipur,0.0,dghs_pdf,False
2022-07-05,Dhaka,Gopalganj,0.0,dghs_pdf,False
2022-07-05,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2022-07-05,Dhaka,Madaripur,0.0,dghs_pdf,False
2022-07-05,Dhaka,Manikganj,0.0,dghs_pdf,False
2022-07-05,Dhaka,Munshiganj,0.0,dghs_pdf,False
2022-07-05,Dhaka,Narayanganj,0.0,dghs_pdf,False
2022-07-05,Dhaka,Narsingdi,0.0,dghs_pdf,False
2022-07-05,Dhaka,Rajbari,0.0,dghs_pdf,False
2022-07-05,Dhaka,Shariatpur,0.0,dghs_pdf,False
2022-07-05,Dhaka,Tangail,0.0,dghs_pdf,False
2022-07-05,Khulna,Bagerhat,0.0,dghs_pdf,False
2022-07-05,Khulna,Chuadanga,0.0,dghs_pdf,False
2022-07-05,Khulna,Jashore,0.0,dghs_pdf,False
2022-07-05,Khulna,Jhenaidah,0.0,dghs_pdf,False
2022-07-05,Khulna,Khulna,0.0,dghs_pdf,False
2022-07-05,Khulna,Kushtia,0.0,dghs_pdf,False
2022-07-05,Khulna,Magura,0.0,dghs_pdf,False
2022-07-05,Khulna,Meherpur,0.0,dghs_pdf,False
2022-07-05,Khulna,Narail,1.0,dghs_pdf,False
2022-07-05,Khulna,Satkhira,0.0,dghs_pdf,False
2022-07-05,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2022-07-05,Mymensingh,Mymensingh,2.0,dghs_pdf,False
2022-07-05,Mymensingh,Netrokona,0.0,dghs_pdf,False
2022-07-05,Mymensingh,Sherpur,0.0,dghs_pdf,False
2022-07-05,Rajshahi,Bogura,0.0,dghs_pdf,False
2022-07-05,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2022-07-05,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2022-07-05,Rajshahi,Naogaon,0.0,dghs_pdf,False
2022-07-05,Rajshahi,Natore,0.0,dghs_pdf,False
2022-07-05,Rajshahi,Pabna,0.0,dghs_pdf,False
2022-07-05,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2022-07-05,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2022-07-05,Rangpur,Dinajpur,0.0,dghs_pdf,False
2022-07-05,Rangpur,Gaibandha,0.0,dghs_pdf,False
2022-07-05,Rangpur,Kurigram,0.0,dghs_pdf,False
2022-07-05,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2022-07-05,Rangpur,Nilphamari,0.0,dghs_pdf,False
2022-07-05,Rangpur,Panchagarh,0.0,dghs_pdf,False
2022-07-05,Rangpur,Rangpur,0.0,dghs_pdf,False
2022-07-05,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2022-07-05,Sylhet,Habiganj,0.0,dghs_pdf,False
2022-07-05,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2022-07-05,Sylhet,Sunamganj,0.0,dghs_pdf,False
2022-07-05,Sylhet,Sylhet,0.0,dghs_pdf,False
2022-07-06,Barishal,Barguna,0.0,dghs_pdf,False
2022-07-06,Barishal,Barishal,0.0,dghs_pdf,False
2022-07-06,Barishal,Bhola,0.0,dghs_pdf,False
2022-07-06,Barishal,Jhalokati,0.0,dghs_pdf,False
2022-07-06,Barishal,Patuakhali,0.0,dghs_pdf,False
2022-07-06,Barishal,Pirojpur,0.0,dghs_pdf,False
2022-07-06,Chattogram,Bandarban,0.0,dghs_pdf,False
2022-07-06,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2022-07-06,Chattogram,Chandpur,0.0,dghs_pdf,False
2022-07-06,Chattogram,Chattogram,0.0,dghs_pdf,False
2022-07-06,Chattogram,Cox's Bazar,0.0,dghs_pdf,False
2022-07-06,Chattogram,Cumilla,0.0,dghs_pdf,False
2022-07-06,Chattogram,Feni,0.0,dghs_pdf,False
2022-07-06,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2022-07-06,Chattogram,Lakshmipur,0.0,dghs_pdf,False
2022-07-06,Chattogram,Noakhali,0.0,dghs_pdf,False
2022-07-06,Chattogram,Rangamati,0.0,dghs_pdf,False
2022-07-06,Dhaka,Dhaka,32.0,dghs_pdf,False
2022-07-06,Dhaka,Faridpur,0.0,dghs_pdf,False
2022-07-06,Dhaka,Gazipur,0.0,dghs_pdf,False
2022-07-06,Dhaka,Gopalganj,0.0,dghs_pdf,False
2022-07-06,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2022-07-06,Dhaka,Madaripur,0.0,dghs_pdf,False
2022-07-06,Dhaka,Manikganj,0.0,dghs_pdf,False
2022-07-06,Dhaka,Munshiganj,0.0,dghs_pdf,False
2022-07-06,Dhaka,Narayanganj,0.0,dghs_pdf,False
2022-07-06,Dhaka,Narsingdi,0.0,dghs_pdf,False
2022-07-06,Dhaka,Rajbari,0.0,dghs_pdf,False
2022-07-06,Dhaka,Shariatpur,0.0,dghs_pdf,False
2022-07-06,Dhaka,Tangail,0.0,dghs_pdf,False
2022-07-06,Khulna,Bagerhat,0.0,dghs_pdf,False
2022-07-06,Khulna,Chuadanga,0.0,dghs_pdf,False
2022-07-06,Khulna,Jashore,0.0,dghs_pdf,False
2022-07-06,Khulna,Jhenaidah,0.0,dghs_pdf,False
2022-07-06,Khulna,Khulna,0.0,dghs_pdf,False
2022-07-06,Khulna,Kushtia,0.0,dghs_pdf,False
2022-07-06,Khulna,Magura,0.0,dghs_pdf,False
2022-07-06,Khulna,Meherpur,0.0,dghs_pdf,False
2022-07-06,Khulna,Narail,0.0,dghs_pdf,False
2022-07-06,Khulna,Satkhira,0.0,dghs_pdf,False
2022-07-06,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2022-07-06,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2022-07-06,Mymensingh,Netrokona,0.0,dghs_pdf,False
2022-07-06,Mymensingh,Sherpur,0.0,dghs_pdf,False
2022-07-06,Rajshahi,Bogura,0.0,dghs_pdf,False
2022-07-06,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2022-07-06,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2022-07-06,Rajshahi,Naogaon,0.0,dghs_pdf,False
2022-07-06,Rajshahi,Natore,0.0,dghs_pdf,False
2022-07-06,Rajshahi,Pabna,0.0,dghs_pdf,False
2022-07-06,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2022-07-06,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2022-07-06,Rangpur,Dinajpur,0.0,dghs_pdf,False
2022-07-06,Rangpur,Gaibandha,0.0,dghs_pdf,False
2022-07-06,Rangpur,Kurigram,0.0,dghs_pdf,False
2022-07-06,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2022-07-06,Rangpur,Nilphamari,0.0,dghs_pdf,False
2022-07-06,Rangpur,Panchagarh,0.0,dghs_pdf,False
2022-07-06,Rangpur,Rangpur,0.0,dghs_pdf,False
2022-07-06,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2022-07-06,Sylhet,Habiganj,0.0,dghs_pdf,False
2022-07-06,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2022-07-06,Sylhet,Sunamganj,0.0,dghs_pdf,False
2022-07-06,Sylhet,Sylhet,0.0,dghs_pdf,False
2022-07-07,Barishal,Barguna,0.0,dghs_pdf,False
2022-07-07,Barishal,Barishal,0.0,dghs_pdf,False
2022-07-07,Barishal,Bhola,1.0,dghs_pdf,False
2022-07-07,Barishal,Jhalokati,0.0,dghs_pdf,False
2022-07-07,Barishal,Patuakhali,0.0,dghs_pdf,False
2022-07-07,Barishal,Pirojpur,2.0,dghs_pdf,False
2022-07-07,Chattogram,Bandarban,0.0,dghs_pdf,False
2022-07-07,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2022-07-07,Chattogram,Chandpur,0.0,dghs_pdf,False
2022-07-07,Chattogram,Chattogram,0.0,dghs_pdf,False
2022-07-07,Chattogram,Cox's Bazar,0.0,dghs_pdf,False
2022-07-07,Chattogram,Cumilla,0.0,dghs_pdf,False
2022-07-07,Chattogram,Feni,0.0,dghs_pdf,False
2022-07-07,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2022-07-07,Chattogram,Lakshmipur,0.0,dghs_pdf,False
2022-07-07,Chattogram,Noakhali,0.0,dghs_pdf,False
2022-07-07,Chattogram,Rangamati,0.0,dghs_pdf,False
2022-07-07,Dhaka,Dhaka,28.0,dghs_pdf,False
2022-07-07,Dhaka,Faridpur,0.0,dghs_pdf,False
2022-07-07,Dhaka,Gazipur,0.0,dghs_pdf,False
2022-07-07,Dhaka,Gopalganj,0.0,dghs_pdf,False
2022-07-07,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2022-07-07,Dhaka,Madaripur,0.0,dghs_pdf,False
2022-07-07,Dhaka,Manikganj,0.0,dghs_pdf,False
2022-07-07,Dhaka,Munshiganj,0.0,dghs_pdf,False
2022-07-07,Dhaka,Narayanganj,0.0,dghs_pdf,False
2022-07-07,Dhaka,Narsingdi,0.0,dghs_pdf,False
2022-07-07,Dhaka,Rajbari,0.0,dghs_pdf,False
2022-07-07,Dhaka,Shariatpur,0.0,dghs_pdf,False
2022-07-07,Dhaka,Tangail,0.0,dghs_pdf,False
2022-07-07,Khulna,Bagerhat,0.0,dghs_pdf,False
2022-07-07,Khulna,Chuadanga,0.0,dghs_pdf,False
2022-07-07,Khulna,Jashore,0.0,dghs_pdf,False
2022-07-07,Khulna,Jhenaidah,0.0,dghs_pdf,False
2022-07-07,Khulna,Khulna,0.0,dghs_pdf,False
2022-07-07,Khulna,Kushtia,0.0,dghs_pdf,False
2022-07-07,Khulna,Magura,0.0,dghs_pdf,False
2022-07-07,Khulna,Meherpur,0.0,dghs_pdf,False
2022-07-07,Khulna,Narail,0.0,dghs_pdf,False
2022-07-07,Khulna,Satkhira,0.0,dghs_pdf,False
2022-07-07,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2022-07-07,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2022-07-07,Mymensingh,Netrokona,0.0,dghs_pdf,False
2022-07-07,Mymensingh,Sherpur,0.0,dghs_pdf,False
2022-07-07,Rajshahi,Bogura,0.0,dghs_pdf,False
2022-07-07,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2022-07-07,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2022-07-07,Rajshahi,Naogaon,0.0,dghs_pdf,False
2022-07-07,Rajshahi,Natore,0.0,dghs_pdf,False
2022-07-07,Rajshahi,Pabna,0.0,dghs_pdf,False
2022-07-07,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2022-07-07,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2022-07-07,Rangpur,Dinajpur,0.0,dghs_pdf,False
2022-07-07,Rangpur,Gaibandha,0.0,dghs_pdf,False
2022-07-07,Rangpur,Kurigram,0.0,dghs_pdf,False
2022-07-07,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2022-07-07,Rangpur,Nilphamari,0.0,dghs_pdf,False
2022-07-07,Rangpur,Panchagarh,0.0,dghs_pdf,False
2022-07-07,Rangpur,Rangpur,0.0,dghs_pdf,False
2022-07-07,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2022-07-07,Sylhet,Habiganj,0.0,dghs_pdf,False
2022-07-07,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2022-07-07,Sylhet,Sunamganj,0.0,dghs_pdf,False
2022-07-07,Sylhet,Sylhet,0.0,dghs_pdf,False
2022-07-08,Barishal,Barguna,0.0,dghs_pdf,False
2022-07-08,Barishal,Barishal,0.0,dghs_pdf,False
2022-07-08,Barishal,Bhola,0.0,dghs_pdf,False
2022-07-08,Barishal,Jhalokati,0.0,dghs_pdf,False
2022-07-08,Barishal,Patuakhali,0.0,dghs_pdf,False
2022-07-08,Barishal,Pirojpur,0.0,dghs_pdf,False
2022-07-08,Chattogram,Bandarban,0.0,dghs_pdf,False
2022-07-08,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2022-07-08,Chattogram,Chandpur,0.0,dghs_pdf,False
2022-07-08,Chattogram,Chattogram,0.0,dghs_pdf,False
2022-07-08,Chattogram,Cox's Bazar,0.0,dghs_pdf,False
2022-07-08,Chattogram,Cumilla,0.0,dghs_pdf,False
2022-07-08,Chattogram,Feni,0.0,dghs_pdf,False
2022-07-08,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2022-07-08,Chattogram,Lakshmipur,0.0,dghs_pdf,False
2022-07-08,Chattogram,Noakhali,0.0,dghs_pdf,False
2022-07-08,Chattogram,Rangamati,0.0,dghs_pdf,False
2022-07-08,Dhaka,Dhaka,29.0,dghs_pdf,False
2022-07-08,Dhaka,Faridpur,0.0,dghs_pdf,False
2022-07-08,Dhaka,Gazipur,0.0,dghs_pdf,False
2022-07-08,Dhaka,Gopalganj,0.0,dghs_pdf,False
2022-07-08,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2022-07-08,Dhaka,Madaripur,0.0,dghs_pdf,False
2022-07-08,Dhaka,Manikganj,0.0,dghs_pdf,False
2022-07-08,Dhaka,Munshiganj,0.0,dghs_pdf,False
2022-07-08,Dhaka,Narayanganj,0.0,dghs_pdf,False
2022-07-08,Dhaka,Narsingdi,0.0,dghs_pdf,False
2022-07-08,Dhaka,Rajbari,0.0,dghs_pdf,False
2022-07-08,Dhaka,Shariatpur,0.0,dghs_pdf,False
2022-07-08,Dhaka,Tangail,0.0,dghs_pdf,False
2022-07-08,Khulna,Bagerhat,0.0,dghs_pdf,False
2022-07-08,Khulna,Chuadanga,0.0,dghs_pdf,False
2022-07-08,Khulna,Jashore,0.0,dghs_pdf,False
2022-07-08,Khulna,Jhenaidah,0.0,dghs_pdf,False
2022-07-08,Khulna,Khulna,0.0,dghs_pdf,False
2022-07-08,Khulna,Kushtia,0.0,dghs_pdf,False
2022-07-08,Khulna,Magura,0.0,dghs_pdf,False
2022-07-08,Khulna,Meherpur,0.0,dghs_pdf,False
2022-07-08,Khulna,Narail,0.0,dghs_pdf,False
2022-07-08,Khulna,Satkhira,0.0,dghs_pdf,False
2022-07-08,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2022-07-08,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2022-07-08,Mymensingh,Netrokona,0.0,dghs_pdf,False
2022-07-08,Mymensingh,Sherpur,0.0,dghs_pdf,False
2022-07-08,Rajshahi,Bogura,0.0,dghs_pdf,False
2022-07-08,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2022-07-08,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2022-07-08,Rajshahi,Naogaon,0.0,dghs_pdf,False
2022-07-08,Rajshahi,Natore,0.0,dghs_pdf,False
2022-07-08,Rajshahi,Pabna,0.0,dghs_pdf,False
2022-07-08,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2022-07-08,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2022-07-08,Rangpur,Dinajpur,0.0,dghs_pdf,False
2022-07-08,Rangpur,Gaibandha,0.0,dghs_pdf,False
2022-07-08,Rangpur,Kurigram,0.0,dghs_pdf,False
2022-07-08,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2022-07-08,Rangpur,Nilphamari,0.0,dghs_pdf,False
2022-07-08,Rangpur,Panchagarh,0.0,dghs_pdf,False
2022-07-08,Rangpur,Rangpur,0.0,dghs_pdf,False
2022-07-08,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2022-07-08,Sylhet,Habiganj,0.0,dghs_pdf,False
2022-07-08,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2022-07-08,Sylhet,Sunamganj,0.0,dghs_pdf,False
2022-07-08,Sylhet,Sylhet,0.0,dghs_pdf,False
2022-07-09,Barishal,Barguna,0.0,dghs_pdf,False
2022-07-09,Barishal,Barishal,0.0,dghs_pdf,False
2022-07-09,Barishal,Bhola,0.0,dghs_pdf,False
2022-07-09,Barishal,Jhalokati,0.0,dghs_pdf,False
2022-07-09,Barishal,Patuakhali,0.0,dghs_pdf,False
2022-07-09,Barishal,Pirojpur,0.0,dghs_pdf,False
2022-07-09,Chattogram,Bandarban,0.0,dghs_pdf,False
2022-07-09,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2022-07-09,Chattogram,Chandpur,0.0,dghs_pdf,False
2022-07-09,Chattogram,Chattogram,0.0,dghs_pdf,False
2022-07-09,Chattogram,Cox's Bazar,0.0,dghs_pdf,False
2022-07-09,Chattogram,Cumilla,0.0,dghs_pdf,False
2022-07-09,Chattogram,Feni,0.0,dghs_pdf,False
2022-07-09,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2022-07-09,Chattogram,Lakshmipur,0.0,dghs_pdf,False
2022-07-09,Chattogram,Noakhali,0.0,dghs_pdf,False
2022-07-09,Chattogram,Rangamati,0.0,dghs_pdf,False
2022-07-09,Dhaka,Dhaka,17.0,dghs_pdf,False
2022-07-09,Dhaka,Faridpur,0.0,dghs_pdf,False
2022-07-09,Dhaka,Gazipur,0.0,dghs_pdf,False
2022-07-09,Dhaka,Gopalganj,0.0,dghs_pdf,False
2022-07-09,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2022-07-09,Dhaka,Madaripur,0.0,dghs_pdf,False
2022-07-09,Dhaka,Manikganj,0.0,dghs_pdf,False
2022-07-09,Dhaka,Munshiganj,0.0,dghs_pdf,False
2022-07-09,Dhaka,Narayanganj,0.0,dghs_pdf,False
2022-07-09,Dhaka,Narsingdi,0.0,dghs_pdf,False
2022-07-09,Dhaka,Rajbari,0.0,dghs_pdf,False
2022-07-09,Dhaka,Shariatpur,0.0,dghs_pdf,False
2022-07-09,Dhaka,Tangail,0.0,dghs_pdf,False
2022-07-09,Khulna,Bagerhat,0.0,dghs_pdf,False
2022-07-09,Khulna,Chuadanga,0.0,dghs_pdf,False
2022-07-09,Khulna,Jashore,0.0,dghs_pdf,False
2022-07-09,Khulna,Jhenaidah,0.0,dghs_pdf,False
2022-07-09,Khulna,Khulna,0.0,dghs_pdf,False
2022-07-09,Khulna,Kushtia,0.0,dghs_pdf,False
2022-07-09,Khulna,Magura,0.0,dghs_pdf,False
2022-07-09,Khulna,Meherpur,0.0,dghs_pdf,False
2022-07-09,Khulna,Narail,0.0,dghs_pdf,False
2022-07-09,Khulna,Satkhira,0.0,dghs_pdf,False
2022-07-09,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2022-07-09,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2022-07-09,Mymensingh,Netrokona,0.0,dghs_pdf,False
2022-07-09,Mymensingh,Sherpur,0.0,dghs_pdf,False
2022-07-09,Rajshahi,Bogura,0.0,dghs_pdf,False
2022-07-09,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2022-07-09,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2022-07-09,Rajshahi,Naogaon,0.0,dghs_pdf,False
2022-07-09,Rajshahi,Natore,0.0,dghs_pdf,False
2022-07-09,Rajshahi,Pabna,0.0,dghs_pdf,False
2022-07-09,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2022-07-09,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2022-07-09,Rangpur,Dinajpur,0.0,dghs_pdf,False
2022-07-09,Rangpur,Gaibandha,0.0,dghs_pdf,False
2022-07-09,Rangpur,Kurigram,0.0,dghs_pdf,False
2022-07-09,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2022-07-09,Rangpur,Nilphamari,0.0,dghs_pdf,False
2022-07-09,Rangpur,Panchagarh,0.0,dghs_pdf,False
2022-07-09,Rangpur,Rangpur,0.0,dghs_pdf,False
2022-07-09,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2022-07-09,Sylhet,Habiganj,0.0,dghs_pdf,False
2022-07-09,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2022-07-09,Sylhet,Sunamganj,0.0,dghs_pdf,False
2022-07-09,Sylhet,Sylhet,0.0,dghs_pdf,False
2022-07-10,Barishal,Barguna,0.0,dghs_pdf,False
2022-07-10,Barishal,Barishal,0.0,dghs_pdf,False
2022-07-10,Barishal,Bhola,0.0,dghs_pdf,False
2022-07-10,Barishal,Jhalokati,0.0,dghs_pdf,False
2022-07-10,Barishal,Patuakhali,0.0,dghs_pdf,False
2022-07-10,Barishal,Pirojpur,0.0,dghs_pdf,False
2022-07-10,Chattogram,Bandarban,0.0,dghs_pdf,False
2022-07-10,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2022-07-10,Chattogram,Chandpur,0.0,dghs_pdf,False
2022-07-10,Chattogram,Chattogram,0.0,dghs_pdf,False
2022-07-10,Chattogram,Cox's Bazar,0.0,dghs_pdf,False
2022-07-10,Chattogram,Cumilla,0.0,dghs_pdf,False
2022-07-10,Chattogram,Feni,0.0,dghs_pdf,False
2022-07-10,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2022-07-10,Chattogram,Lakshmipur,0.0,dghs_pdf,False
2022-07-10,Chattogram,Noakhali,0.0,dghs_pdf,False
2022-07-10,Chattogram,Rangamati,0.0,dghs_pdf,False
2022-07-10,Dhaka,Dhaka,4.0,dghs_pdf,False
2022-07-10,Dhaka,Faridpur,0.0,dghs_pdf,False
2022-07-10,Dhaka,Gazipur,0.0,dghs_pdf,False
2022-07-10,Dhaka,Gopalganj,0.0,dghs_pdf,False
2022-07-10,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2022-07-10,Dhaka,Madaripur,0.0,dghs_pdf,False
2022-07-10,Dhaka,Manikganj,0.0,dghs_pdf,False
2022-07-10,Dhaka,Munshiganj,0.0,dghs_pdf,False
2022-07-10,Dhaka,Narayanganj,0.0,dghs_pdf,False
2022-07-10,Dhaka,Narsingdi,0.0,dghs_pdf,False
2022-07-10,Dhaka,Rajbari,0.0,dghs_pdf,False
2022-07-10,Dhaka,Shariatpur,0.0,dghs_pdf,False
2022-07-10,Dhaka,Tangail,0.0,dghs_pdf,False
2022-07-10,Khulna,Bagerhat,0.0,dghs_pdf,False
2022-07-10,Khulna,Chuadanga,0.0,dghs_pdf,False
2022-07-10,Khulna,Jashore,0.0,dghs_pdf,False
2022-07-10,Khulna,Jhenaidah,0.0,dghs_pdf,False
2022-07-10,Khulna,Khulna,0.0,dghs_pdf,False
2022-07-10,Khulna,Kushtia,0.0,dghs_pdf,False
2022-07-10,Khulna,Magura,0.0,dghs_pdf,False
2022-07-10,Khulna,Meherpur,0.0,dghs_pdf,False
2022-07-10,Khulna,Narail,0.0,dghs_pdf,False
2022-07-10,Khulna,Satkhira,0.0,dghs_pdf,False
2022-07-10,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2022-07-10,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2022-07-10,Mymensingh,Netrokona,0.0,dghs_pdf,False
2022-07-10,Mymensingh,Sherpur,0.0,dghs_pdf,False
2022-07-10,Rajshahi,Bogura,0.0,dghs_pdf,False
2022-07-10,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2022-07-10,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2022-07-10,Rajshahi,Naogaon,0.0,dghs_pdf,False
2022-07-10,Rajshahi,Natore,0.0,dghs_pdf,False
2022-07-10,Rajshahi,Pabna,0.0,dghs_pdf,False
2022-07-10,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2022-07-10,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2022-07-10,Rangpur,Dinajpur,0.0,dghs_pdf,False
2022-07-10,Rangpur,Gaibandha,0.0,dghs_pdf,False
2022-07-10,Rangpur,Kurigram,0.0,dghs_pdf,False
2022-07-10,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2022-07-10,Rangpur,Nilphamari,0.0,dghs_pdf,False
2022-07-10,Rangpur,Panchagarh,0.0,dghs_pdf,False
2022-07-10,Rangpur,Rangpur,0.0,dghs_pdf,False
