date,district,division,admissions_est,division_admissions_observed,share_within_division,source,disaggregation_method
2019-08-27,Sylhet,Sylhet,4.8934,14,0.349532,kaggle_shampabanik12,population_share_within_division
2019-08-28,Barguna,Barishal,11.6598,105,0.111046,kaggle_shampabanik12,population_share_within_division
2019-08-28,Barishal,Barishal,29.6587,105,0.282464,kaggle_shampabanik12,population_share_within_division
2019-08-28,Bhola,Barishal,22.298,105,0.212362,kaggle_shampabanik12,population_share_within_division
2019-08-28,Jhalokati,Barishal,7.6287,105,0.072654,kaggle_shampabanik12,population_share_within_division
2019-08-28,Patuakhali,Barishal,19.9296,105,0.189806,kaggle_shampabanik12,population_share_within_division
2019-08-28,Pirojpur,Barishal,13.8251,105,0.131668,kaggle_shampabanik12,population_share_within_division
2019-08-28,Bandarban,Chattogram,1.4056,97,0.01449,kaggle_shampabanik12,population_share_within_division
2019-08-28,Brahmanbaria,Chattogram,9.6601,97,0.099588,kaggle_shampabanik12,population_share_within_division
2019-08-28,Chandpur,Chattogram,7.7003,97,0.079384,kaggle_shampabanik12,population_share_within_division
2019-08-28,Chattogram,Chattogram,26.7884,97,0.276169,kaggle_shampabanik12,population_share_within_division
2019-08-28,Cox's Bazar,Chattogram,8.2481,97,0.085032,kaggle_shampabanik12,population_share_within_division
2019-08-28,Cumilla,Chattogram,18.1489,97,0.187102,kaggle_shampabanik12,population_share_within_division
2019-08-28,Feni,Chattogram,4.8172,97,0.049662,kaggle_shampabanik12,population_share_within_division
2019-08-28,Khagrachhari,Chattogram,2.0863,97,0.021508,kaggle_shampabanik12,population_share_within_division
2019-08-28,Lakshmipur,Chattogram,5.6622,97,0.058373,kaggle_shampabanik12,population_share_within_division
2019-08-28,Noakhali,Chattogram,10.5911,97,0.109187,kaggle_shampabanik12,population_share_within_division
2019-08-28,Rangamati,Chattogram,1.8919,97,0.019504,kaggle_shampabanik12,population_share_within_division
2019-08-28,Dhaka,Dhaka,254.9326,765,0.333245,kaggle_shampabanik12,population_share_within_division
2019-08-28,Faridpur,Dhaka,37.421,765,0.048916,kaggle_shampabanik12,population_share_within_division
2019-08-28,Gazipur,Dhaka,91.0661,765,0.119041,kaggle_shampabanik12,population_share_within_division
2019-08-28,Gopalganj,Dhaka,22.4064,765,0.029289,kaggle_shampabanik12,population_share_within_division
2019-08-28,Kishoreganj,Dhaka,56.5349,765,0.073902,kaggle_shampabanik12,population_share_within_division
2019-08-28,Madaripur,Dhaka,22.3713,765,0.029244,kaggle_shampabanik12,population_share_within_division
2019-08-28,Manikganj,Dhaka,26.9562,765,0.035237,kaggle_shampabanik12,population_share_within_division
2019-08-28,Munshiganj,Dhaka,28.1222,765,0.036761,kaggle_shampabanik12,population_share_within_division
2019-08-28,Narayanganj,Dhaka,67.634,765,0.08841,kaggle_shampabanik12,population_share_within_division
2019-08-28,Narsingdi,Dhaka,44.7149,765,0.058451,kaggle_shampabanik12,population_share_within_division
2019-08-28,Rajbari,Dhaka,20.5857,765,0.026909,kaggle_shampabanik12,population_share_within_division
2019-08-28,Shariatpur,Dhaka,22.3979,765,0.029278,kaggle_shampabanik12,population_share_within_division
2019-08-28,Tangail,Dhaka,69.8567,765,0.091316,kaggle_shampabanik12,population_share_within_division
2019-08-28,Bagerhat,Khulna,12.9556,138,0.093881,kaggle_shampabanik12,population_share_within_division
2019-08-28,Chuadanga,Khulna,9.9115,138,0.071823,kaggle_shampabanik12,population_share_within_division
2019-08-28,Jashore,Khulna,24.7121,138,0.179073,kaggle_shampabanik12,population_share_within_division
2019-08-28,Jhenaidah,Khulna,14.2264,138,0.10309,kaggle_shampabanik12,population_share_within_division
2019-08-28,Khulna,Khulna,20.9897,138,0.152099,kaggle_shampabanik12,population_share_within_division
2019-08-28,Kushtia,Khulna,17.2655,138,0.125112,kaggle_shampabanik12,population_share_within_division
2019-08-28,Magura,Khulna,8.2976,138,0.060127,kaggle_shampabanik12,population_share_within_division
2019-08-28,Meherpur,Khulna,5.6651,138,0.041052,kaggle_shampabanik12,population_share_within_division
2019-08-28,Narail,Khulna,6.3343,138,0.045901,kaggle_shampabanik12,population_share_within_division
2019-08-28,Satkhira,Khulna,17.6421,138,0.127841,kaggle_shampabanik12,population_share_within_division
2019-08-28,Jamalpur,Mymensingh,3.6804,18,0.204469,kaggle_shampabanik12,population_share_within_division
2019-08-28,Mymensingh,Mymensingh,8.6854,18,0.48252,kaggle_shampabanik12,population_share_within_division
2019-08-28,Netrokona,Mymensingh,3.423,18,0.190165,kaggle_shampabanik12,population_share_within_division
2019-08-28,Sherpur,Mymensingh,2.2112,18,0.122846,kaggle_shampabanik12,population_share_within_division
2019-08-28,Bogura,Rajshahi,12.2929,67,0.183476,kaggle_shampabanik12,population_share_within_division
2019-08-28,Chapai Nawabganj,Rajshahi,6.0423,67,0.090184,kaggle_shampabanik12,population_share_within_division
2019-08-28,Joypurhat,Rajshahi,3.1485,67,0.046992,kaggle_shampabanik12,population_share_within_division
2019-08-28,Naogaon,Rajshahi,9.1666,67,0.136814,kaggle_shampabanik12,population_share_within_division
2019-08-28,Natore,Rajshahi,6.1226,67,0.091383,kaggle_shampabanik12,population_share_within_division
2019-08-28,Pabna,Rajshahi,9.5781,67,0.142957,kaggle_shampabanik12,population_share_within_division
2019-08-28,Rajshahi,Rajshahi,9.5959,67,0.143222,kaggle_shampabanik12,population_share_within_division
2019-08-28,Sirajganj,Rajshahi,11.0532,67,0.164973,kaggle_shampabanik12,population_share_within_division
2019-08-28,Dinajpur,Rangpur,2.4472,13,0.188249,kaggle_shampabanik12,population_share_within_division
2019-08-28,Gaibandha,Rangpur,1.8914,13,0.145491,kaggle_shampabanik12,population_share_within_division
2019-08-28,Kurigram,Rangpur,1.7193,13,0.132256,kaggle_shampabanik12,population_share_within_division
2019-08-28,Lalmonirhat,Rangpur,1.0544,13,0.081109,kaggle_shampabanik12,population_share_within_division
2019-08-28,Nilphamari,Rangpur,1.5447,13,0.118822,kaggle_shampabanik12,population_share_within_division
2019-08-28,Panchagarh,Rangpur,0.8709,13,0.066995,kaggle_shampabanik12,population_share_within_division
2019-08-28,Rangpur,Rangpur,2.3397,13,0.17998,kaggle_shampabanik12,population_share_within_division
2019-08-28,Thakurgaon,Rangpur,1.1323,13,0.087099,kaggle_shampabanik12,population_share_within_division
2019-08-28,Habiganj,Sylhet,1.9239,9,0.213767,kaggle_shampabanik12,population_share_within_division
2019-08-28,Moulvibazar,Sylhet,1.7319,9,0.192431,kaggle_shampabanik12,population_share_within_division
2019-08-28,Sunamganj,Sylhet,2.1984,9,0.244271,kaggle_shampabanik12,population_share_within_division
2019-08-28,Sylhet,Sylhet,3.1458,9,0.349532,kaggle_shampabanik12,population_share_within_division
2019-08-29,Barguna,Barishal,11.7709,106,0.111046,kaggle_shampabanik12,population_share_within_division
2019-08-29,Barishal,Barishal,29.9412,106,0.282464,kaggle_shampabanik12,population_share_within_division
2019-08-29,Bhola,Barishal,22.5104,106,0.212362,kaggle_shampabanik12,population_share_within_division
2019-08-29,Jhalokati,Barishal,7.7013,106,0.072654,kaggle_shampabanik12,population_share_within_division
2019-08-29,Patuakhali,Barishal,20.1194,106,0.189806,kaggle_shampabanik12,population_share_within_division
2019-08-29,Pirojpur,Barishal,13.9568,106,0.131668,kaggle_shampabanik12,population_share_within_division
2019-08-29,Bandarban,Chattogram,1.3621,94,0.01449,kaggle_shampabanik12,population_share_within_division
2019-08-29,Brahmanbaria,Chattogram,9.3613,94,0.099588,kaggle_shampabanik12,population_share_within_division
2019-08-29,Chandpur,Chattogram,7.4621,94,0.079384,kaggle_shampabanik12,population_share_within_division
2019-08-29,Chattogram,Chattogram,25.9599,94,0.276169,kaggle_shampabanik12,population_share_within_division
2019-08-29,Cox's Bazar,Chattogram,7.993,94,0.085032,kaggle_shampabanik12,population_share_within_division
2019-08-29,Cumilla,Chattogram,17.5876,94,0.187102,kaggle_shampabanik12,population_share_within_division
2019-08-29,Feni,Chattogram,4.6682,94,0.049662,kaggle_shampabanik12,population_share_within_division
2019-08-29,Khagrachhari,Chattogram,2.0218,94,0.021508,kaggle_shampabanik12,population_share_within_division
2019-08-29,Lakshmipur,Chattogram,5.487,94,0.058373,kaggle_shampabanik12,population_share_within_division
2019-08-29,Noakhali,Chattogram,10.2635,94,0.109187,kaggle_shampabanik12,population_share_within_division
2019-08-29,Rangamati,Chattogram,1.8334,94,0.019504,kaggle_shampabanik12,population_share_within_division
2019-08-29,Dhaka,Dhaka,273.2611,820,0.333245,kaggle_shampabanik12,population_share_within_division
2019-08-29,Faridpur,Dhaka,40.1114,820,0.048916,kaggle_shampabanik12,population_share_within_division
2019-08-29,Gazipur,Dhaka,97.6133,820,0.119041,kaggle_shampabanik12,population_share_within_division
2019-08-29,Gopalganj,Dhaka,24.0173,820,0.029289,kaggle_shampabanik12,population_share_within_division
2019-08-29,Kishoreganj,Dhaka,60.5996,820,0.073902,kaggle_shampabanik12,population_share_within_division
2019-08-29,Madaripur,Dhaka,23.9797,820,0.029244,kaggle_shampabanik12,population_share_within_division
2019-08-29,Manikganj,Dhaka,28.8942,820,0.035237,kaggle_shampabanik12,population_share_within_division
2019-08-29,Munshiganj,Dhaka,30.144,820,0.036761,kaggle_shampabanik12,population_share_within_division
2019-08-29,Narayanganj,Dhaka,72.4966,820,0.08841,kaggle_shampabanik12,population_share_within_division
2019-08-29,Narsingdi,Dhaka,47.9297,820,0.058451,kaggle_shampabanik12,population_share_within_division
2019-08-29,Rajbari,Dhaka,22.0657,820,0.026909,kaggle_shampabanik12,population_share_within_division
2019-08-29,Shariatpur,Dhaka,24.0082,820,0.029278,kaggle_shampabanik12,population_share_within_division
2019-08-29,Tangail,Dhaka,74.8791,820,0.091316,kaggle_shampabanik12,population_share_within_division
2019-08-29,Bagerhat,Khulna,17.2742,184,0.093881,kaggle_shampabanik12,population_share_within_division
2019-08-29,Chuadanga,Khulna,13.2154,184,0.071823,kaggle_shampabanik12,population_share_within_division
2019-08-29,Jashore,Khulna,32.9494,184,0.179073,kaggle_shampabanik12,population_share_within_division
2019-08-29,Jhenaidah,Khulna,18.9686,184,0.10309,kaggle_shampabanik12,population_share_within_division
2019-08-29,Khulna,Khulna,27.9863,184,0.152099,kaggle_shampabanik12,population_share_within_division
2019-08-29,Kushtia,Khulna,23.0207,184,0.125112,kaggle_shampabanik12,population_share_within_division
2019-08-29,Magura,Khulna,11.0634,184,0.060127,kaggle_shampabanik12,population_share_within_division
2019-08-29,Meherpur,Khulna,7.5535,184,0.041052,kaggle_shampabanik12,population_share_within_division
2019-08-29,Narail,Khulna,8.4458,184,0.045901,kaggle_shampabanik12,population_share_within_division
2019-08-29,Satkhira,Khulna,23.5228,184,0.127841,kaggle_shampabanik12,population_share_within_division
2019-08-29,Jamalpur,Mymensingh,5.9296,29,0.204469,kaggle_shampabanik12,population_share_within_division
2019-08-29,Mymensingh,Mymensingh,13.9931,29,0.48252,kaggle_shampabanik12,population_share_within_division
2019-08-29,Netrokona,Mymensingh,5.5148,29,0.190165,kaggle_shampabanik12,population_share_within_division
2019-08-29,Sherpur,Mymensingh,3.5625,29,0.122846,kaggle_shampabanik12,population_share_within_division
2019-08-29,Bogura,Rajshahi,12.6598,69,0.183476,kaggle_shampabanik12,population_share_within_division
2019-08-29,Chapai Nawabganj,Rajshahi,6.2227,69,0.090184,kaggle_shampabanik12,population_share_within_division
2019-08-29,Joypurhat,Rajshahi,3.2424,69,0.046992,kaggle_shampabanik12,population_share_within_division
2019-08-29,Naogaon,Rajshahi,9.4402,69,0.136814,kaggle_shampabanik12,population_share_within_division
2019-08-29,Natore,Rajshahi,6.3054,69,0.091383,kaggle_shampabanik12,population_share_within_division
2019-08-29,Pabna,Rajshahi,9.864,69,0.142957,kaggle_shampabanik12,population_share_within_division
2019-08-29,Rajshahi,Rajshahi,9.8823,69,0.143222,kaggle_shampabanik12,population_share_within_division
2019-08-29,Sirajganj,Rajshahi,11.3831,69,0.164973,kaggle_shampabanik12,population_share_within_division
2019-08-29,Dinajpur,Rangpur,2.8237,15,0.188249,kaggle_shampabanik12,population_share_within_division
2019-08-29,Gaibandha,Rangpur,2.1824,15,0.145491,kaggle_shampabanik12,population_share_within_division
2019-08-29,Kurigram,Rangpur,1.9838,15,0.132256,kaggle_shampabanik12,population_share_within_division
2019-08-29,Lalmonirhat,Rangpur,1.2166,15,0.081109,kaggle_shampabanik12,population_share_within_division
2019-08-29,Nilphamari,Rangpur,1.7823,15,0.118822,kaggle_shampabanik12,population_share_within_division
2019-08-29,Panchagarh,Rangpur,1.0049,15,0.066995,kaggle_shampabanik12,population_share_within_division
2019-08-29,Rangpur,Rangpur,2.6997,15,0.17998,kaggle_shampabanik12,population_share_within_division
2019-08-29,Thakurgaon,Rangpur,1.3065,15,0.087099,kaggle_shampabanik12,population_share_within_division
2019-08-29,Habiganj,Sylhet,2.779,13,0.213767,kaggle_shampabanik12,population_share_within_division
2019-08-29,Moulvibazar,Sylhet,2.5016,13,0.192431,kaggle_shampabanik12,population_share_within_division
2019-08-29,Sunamganj,Sylhet,3.1755,13,0.244271,kaggle_shampabanik12,population_share_within_division
2019-08-29,Sylhet,Sylhet,4.5439,13,0.349532,kaggle_shampabanik12,population_share_within_division
2019-08-30,Barguna,Barishal,9.661,87,0.111046,kaggle_shampabanik12,population_share_within_division
2019-08-30,Barishal,Barishal,24.5744,87,0.282464,kaggle_shampabanik12,population_share_within_division
2019-08-30,Bhola,Barishal,18.4755,87,0.212362,kaggle_shampabanik12,population_share_within_division
2019-08-30,Jhalokati,Barishal,6.3209,87,0.072654,kaggle_shampabanik12,population_share_within_division
2019-08-30,Patuakhali,Barishal,16.5131,87,0.189806,kaggle_shampabanik12,population_share_within_division
2019-08-30,Pirojpur,Barishal,11.4551,87,0.131668,kaggle_shampabanik12,population_share_within_division
2019-08-30,Bandarban,Chattogram,1.2462,86,0.01449,kaggle_shampabanik12,population_share_within_division
2019-08-30,Brahmanbaria,Chattogram,8.5646,86,0.099588,kaggle_shampabanik12,population_share_within_division
2019-08-30,Chandpur,Chattogram,6.8271,86,0.079384,kaggle_shampabanik12,population_share_within_division
2019-08-30,Chattogram,Chattogram,23.7506,86,0.276169,kaggle_shampabanik12,population_share_within_division
2019-08-30,Cox's Bazar,Chattogram,7.3128,86,0.085032,kaggle_shampabanik12,population_share_within_division
2019-08-30,Cumilla,Chattogram,16.0908,86,0.187102,kaggle_shampabanik12,population_share_within_division
2019-08-30,Feni,Chattogram,4.2709,86,0.049662,kaggle_shampabanik12,population_share_within_division
2019-08-30,Khagrachhari,Chattogram,1.8497,86,0.021508,kaggle_shampabanik12,population_share_within_division
2019-08-30,Lakshmipur,Chattogram,5.0201,86,0.058373,kaggle_shampabanik12,population_share_within_division
2019-08-30,Noakhali,Chattogram,9.3901,86,0.109187,kaggle_shampabanik12,population_share_within_division
2019-08-30,Rangamati,Chattogram,1.6774,86,0.019504,kaggle_shampabanik12,population_share_within_division
2019-08-30,Dhaka,Dhaka,230.2725,691,0.333245,kaggle_shampabanik12,population_share_within_division
2019-08-30,Faridpur,Dhaka,33.8012,691,0.048916,kaggle_shampabanik12,population_share_within_division
2019-08-30,Gazipur,Dhaka,82.2571,691,0.119041,kaggle_shampabanik12,population_share_within_division
2019-08-30,Gopalganj,Dhaka,20.239,691,0.029289,kaggle_shampabanik12,population_share_within_division
2019-08-30,Kishoreganj,Dhaka,51.0662,691,0.073902,kaggle_shampabanik12,population_share_within_division
2019-08-30,Madaripur,Dhaka,20.2073,691,0.029244,kaggle_shampabanik12,population_share_within_division
2019-08-30,Manikganj,Dhaka,24.3486,691,0.035237,kaggle_shampabanik12,population_share_within_division
2019-08-30,Munshiganj,Dhaka,25.4019,691,0.036761,kaggle_shampabanik12,population_share_within_division
2019-08-30,Narayanganj,Dhaka,61.0916,691,0.08841,kaggle_shampabanik12,population_share_within_division
2019-08-30,Narsingdi,Dhaka,40.3896,691,0.058451,kaggle_shampabanik12,population_share_within_division
2019-08-30,Rajbari,Dhaka,18.5944,691,0.026909,kaggle_shampabanik12,population_share_within_division
2019-08-30,Shariatpur,Dhaka,20.2313,691,0.029278,kaggle_shampabanik12,population_share_within_division
2019-08-30,Tangail,Dhaka,63.0993,691,0.091316,kaggle_shampabanik12,population_share_within_division
2019-08-30,Bagerhat,Khulna,15.021,160,0.093881,kaggle_shampabanik12,population_share_within_division
2019-08-30,Chuadanga,Khulna,11.4916,160,0.071823,kaggle_shampabanik12,population_share_within_division
2019-08-30,Jashore,Khulna,28.6517,160,0.179073,kaggle_shampabanik12,population_share_within_division
2019-08-30,Jhenaidah,Khulna,16.4944,160,0.10309,kaggle_shampabanik12,population_share_within_division
2019-08-30,Khulna,Khulna,24.3359,160,0.152099,kaggle_shampabanik12,population_share_within_division
2019-08-30,Kushtia,Khulna,20.018,160,0.125112,kaggle_shampabanik12,population_share_within_division
2019-08-30,Magura,Khulna,9.6204,160,0.060127,kaggle_shampabanik12,population_share_within_division
2019-08-30,Meherpur,Khulna,6.5683,160,0.041052,kaggle_shampabanik12,population_share_within_division
2019-08-30,Narail,Khulna,7.3441,160,0.045901,kaggle_shampabanik12,population_share_within_division
2019-08-30,Satkhira,Khulna,20.4546,160,0.127841,kaggle_shampabanik12,population_share_within_division
2019-08-30,Jamalpur,Mymensingh,4.0894,20,0.204469,kaggle_shampabanik12,population_share_within_division
2019-08-30,Mymensingh,Mymensingh,9.6504,20,0.48252,kaggle_shampabanik12,population_share_within_division
2019-08-30,Netrokona,Mymensingh,3.8033,20,0.190165,kaggle_shampabanik12,population_share_within_division
2019-08-30,Sherpur,Mymensingh,2.4569,20,0.122846,kaggle_shampabanik12,population_share_within_division
2019-08-30,Bogura,Rajshahi,11.0085,60,0.183476,kaggle_shampabanik12,population_share_within_division
2019-08-30,Chapai Nawabganj,Rajshahi,5.411,60,0.090184,kaggle_shampabanik12,population_share_within_division
2019-08-30,Joypurhat,Rajshahi,2.8195,60,0.046992,kaggle_shampabanik12,population_share_within_division
2019-08-30,Naogaon,Rajshahi,8.2089,60,0.136814,kaggle_shampabanik12,population_share_within_division
2019-08-30,Natore,Rajshahi,5.483,60,0.091383,kaggle_shampabanik12,population_share_within_division
2019-08-30,Pabna,Rajshahi,8.5774,60,0.142957,kaggle_shampabanik12,population_share_within_division
2019-08-30,Rajshahi,Rajshahi,8.5933,60,0.143222,kaggle_shampabanik12,population_share_within_division
2019-08-30,Sirajganj,Rajshahi,9.8984,60,0.164973,kaggle_shampabanik12,population_share_within_division
2019-08-30,Dinajpur,Rangpur,2.0707,11,0.188249,kaggle_shampabanik12,population_share_within_division
2019-08-30,Gaibandha,Rangpur,1.6004,11,0.145491,kaggle_shampabanik12,population_share_within_division
2019-08-30,Kurigram,Rangpur,1.4548,11,0.132256,kaggle_shampabanik12,population_share_within_division
2019-08-30,Lalmonirhat,Rangpur,0.8922,11,0.081109,kaggle_shampabanik12,population_share_within_division
2019-08-30,Nilphamari,Rangpur,1.307,11,0.118822,kaggle_shampabanik12,population_share_within_division
2019-08-30,Panchagarh,Rangpur,0.7369,11,0.066995,kaggle_shampabanik12,population_share_within_division
2019-08-30,Rangpur,Rangpur,1.9798,11,0.17998,kaggle_shampabanik12,population_share_within_division
2019-08-30,Thakurgaon,Rangpur,0.9581,11,0.087099,kaggle_shampabanik12,population_share_within_division
2019-08-30,Habiganj,Sylhet,1.0688,5,0.213767,kaggle_shampabanik12,population_share_within_division
2019-08-30,Moulvibazar,Sylhet,0.9622,5,0.192431,kaggle_shampabanik12,population_share_within_division
2019-08-30,Sunamganj,Sylhet,1.2214,5,0.244271,kaggle_shampabanik12,population_share_within_division
2019-08-30,Sylhet,Sylhet,1.7477,5,0.349532,kaggle_shampabanik12,population_share_within_division
2019-08-31,Barguna,Barishal,6.9959,63,0.111046,kaggle_shampabanik12,population_share_within_division
2019-08-31,Barishal,Barishal,17.7952,63,0.282464,kaggle_shampabanik12,population_share_within_division
2019-08-31,Bhola,Barishal,13.3788,63,0.212362,kaggle_shampabanik12,population_share_within_division
2019-08-31,Jhalokati,Barishal,4.5772,63,0.072654,kaggle_shampabanik12,population_share_within_division
2019-08-31,Patuakhali,Barishal,11.9578,63,0.189806,kaggle_shampabanik12,population_share_within_division
2019-08-31,Pirojpur,Barishal,8.2951,63,0.131668,kaggle_shampabanik12,population_share_within_division
2019-08-31,Bandarban,Chattogram,0.8839,61,0.01449,kaggle_shampabanik12,population_share_within_division
2019-08-31,Brahmanbaria,Chattogram,6.0749,61,0.099588,kaggle_shampabanik12,population_share_within_division
2019-08-31,Chandpur,Chattogram,4.8425,61,0.079384,kaggle_shampabanik12,population_share_within_division
2019-08-31,Chattogram,Chattogram,16.8463,61,0.276169,kaggle_shampabanik12,population_share_within_division
2019-08-31,Cox's Bazar,Chattogram,5.187,61,0.085032,kaggle_shampabanik12,population_share_within_division
2019-08-31,Cumilla,Chattogram,11.4132,61,0.187102,kaggle_shampabanik12,population_share_within_division
2019-08-31,Feni,Chattogram,3.0294,61,0.049662,kaggle_shampabanik12,population_share_within_division
2019-08-31,Khagrachhari,Chattogram,1.312,61,0.021508,kaggle_shampabanik12,population_share_within_division
2019-08-31,Lakshmipur,Chattogram,3.5607,61,0.058373,kaggle_shampabanik12,population_share_within_division
2019-08-31,Noakhali,Chattogram,6.6604,61,0.109187,kaggle_shampabanik12,population_share_within_division
2019-08-31,Rangamati,Chattogram,1.1898,61,0.019504,kaggle_shampabanik12,population_share_within_division
2019-08-31,Dhaka,Dhaka,170.9548,513,0.333245,kaggle_shampabanik12,population_share_within_division
2019-08-31,Faridpur,Dhaka,25.0941,513,0.048916,kaggle_shampabanik12,population_share_within_division
2019-08-31,Gazipur,Dhaka,61.0678,513,0.119041,kaggle_shampabanik12,population_share_within_division
2019-08-31,Gopalganj,Dhaka,15.0255,513,0.029289,kaggle_shampabanik12,population_share_within_division
2019-08-31,Kishoreganj,Dhaka,37.9117,513,0.073902,kaggle_shampabanik12,population_share_within_division
2019-08-31,Madaripur,Dhaka,15.0019,513,0.029244,kaggle_shampabanik12,population_share_within_division
2019-08-31,Manikganj,Dhaka,18.0765,513,0.035237,kaggle_shampabanik12,population_share_within_division
2019-08-31,Munshiganj,Dhaka,18.8584,513,0.036761,kaggle_shampabanik12,population_share_within_division
2019-08-31,Narayanganj,Dhaka,45.3546,513,0.08841,kaggle_shampabanik12,population_share_within_division
2019-08-31,Narsingdi,Dhaka,29.9853,513,0.058451,kaggle_shampabanik12,population_share_within_division
2019-08-31,Rajbari,Dhaka,13.8045,513,0.026909,kaggle_shampabanik12,population_share_within_division
2019-08-31,Shariatpur,Dhaka,15.0197,513,0.029278,kaggle_shampabanik12,population_share_within_division
2019-08-31,Tangail,Dhaka,46.8451,513,0.091316,kaggle_shampabanik12,population_share_within_division
2019-08-31,Bagerhat,Khulna,11.3596,121,0.093881,kaggle_shampabanik12,population_share_within_division
2019-08-31,Chuadanga,Khulna,8.6906,121,0.071823,kaggle_shampabanik12,population_share_within_division
2019-08-31,Jashore,Khulna,21.6678,121,0.179073,kaggle_shampabanik12,population_share_within_division
2019-08-31,Jhenaidah,Khulna,12.4739,121,0.10309,kaggle_shampabanik12,population_share_within_division
2019-08-31,Khulna,Khulna,18.404,121,0.152099,kaggle_shampabanik12,population_share_within_division
2019-08-31,Kushtia,Khulna,15.1386,121,0.125112,kaggle_shampabanik12,population_share_within_division
2019-08-31,Magura,Khulna,7.2754,121,0.060127,kaggle_shampabanik12,population_share_within_division
2019-08-31,Meherpur,Khulna,4.9673,121,0.041052,kaggle_shampabanik12,population_share_within_division
2019-08-31,Narail,Khulna,5.554,121,0.045901,kaggle_shampabanik12,population_share_within_division
2019-08-31,Satkhira,Khulna,15.4688,121,0.127841,kaggle_shampabanik12,population_share_within_division
2019-08-31,Jamalpur,Mymensingh,2.8626,14,0.204469,kaggle_shampabanik12,population_share_within_division
2019-08-31,Mymensingh,Mymensingh,6.7553,14,0.48252,kaggle_shampabanik12,population_share_within_division
2019-08-31,Netrokona,Mymensingh,2.6623,14,0.190165,kaggle_shampabanik12,population_share_within_division
2019-08-31,Sherpur,Mymensingh,1.7198,14,0.122846,kaggle_shampabanik12,population_share_within_division
2019-08-31,Bogura,Rajshahi,5.8712,32,0.183476,kaggle_shampabanik12,population_share_within_division
2019-08-31,Chapai Nawabganj,Rajshahi,2.8859,32,0.090184,kaggle_shampabanik12,population_share_within_division
2019-08-31,Joypurhat,Rajshahi,1.5037,32,0.046992,kaggle_shampabanik12,population_share_within_division
2019-08-31,Naogaon,Rajshahi,4.3781,32,0.136814,kaggle_shampabanik12,population_share_within_division
2019-08-31,Natore,Rajshahi,2.9242,32,0.091383,kaggle_shampabanik12,population_share_within_division
2019-08-31,Pabna,Rajshahi,4.5746,32,0.142957,kaggle_shampabanik12,population_share_within_division
2019-08-31,Rajshahi,Rajshahi,4.5831,32,0.143222,kaggle_shampabanik12,population_share_within_division
2019-08-31,Sirajganj,Rajshahi,5.2791,32,0.164973,kaggle_shampabanik12,population_share_within_division
2019-08-31,Dinajpur,Rangpur,2.259,12,0.188249,kaggle_shampabanik12,population_share_within_division
2019-08-31,Gaibandha,Rangpur,1.7459,12,0.145491,kaggle_shampabanik12,population_share_within_division
2019-08-31,Kurigram,Rangpur,1.5871,12,0.132256,kaggle_shampabanik12,population_share_within_division
2019-08-31,Lalmonirhat,Rangpur,0.9733,12,0.081109,kaggle_shampabanik12,population_share_within_division
2019-08-31,Nilphamari,Rangpur,1.4259,12,0.118822,kaggle_shampabanik12,population_share_within_division
2019-08-31,Panchagarh,Rangpur,0.8039,12,0.066995,kaggle_shampabanik12,population_share_within_division
2019-08-31,Rangpur,Rangpur,2.1598,12,0.17998,kaggle_shampabanik12,population_share_within_division
2019-08-31,Thakurgaon,Rangpur,1.0452,12,0.087099,kaggle_shampabanik12,population_share_within_division
2019-08-31,Habiganj,Sylhet,1.2826,6,0.213767,kaggle_shampabanik12,population_share_within_division
2019-08-31,Moulvibazar,Sylhet,1.1546,6,0.192431,kaggle_shampabanik12,population_share_within_division
2019-08-31,Sunamganj,Sylhet,1.4656,6,0.244271,kaggle_shampabanik12,population_share_within_division
2019-08-31,Sylhet,Sylhet,2.0972,6,0.349532,kaggle_shampabanik12,population_share_within_division
2019-09-01,Barguna,Barishal,10.3273,93,0.111046,kaggle_shampabanik12,population_share_within_division
2019-09-01,Barishal,Barishal,26.2691,93,0.282464,kaggle_shampabanik12,population_share_within_division
2019-09-01,Bhola,Barishal,19.7496,93,0.212362,kaggle_shampabanik12,population_share_within_division
2019-09-01,Jhalokati,Barishal,6.7568,93,0.072654,kaggle_shampabanik12,population_share_within_division
2019-09-01,Patuakhali,Barishal,17.652,93,0.189806,kaggle_shampabanik12,population_share_within_division
2019-09-01,Pirojpur,Barishal,12.2451,93,0.131668,kaggle_shampabanik12,population_share_within_division
2019-09-01,Bandarban,Chattogram,0.9853,68,0.01449,kaggle_shampabanik12,population_share_within_division
2019-09-01,Brahmanbaria,Chattogram,6.772,68,0.099588,kaggle_shampabanik12,population_share_within_division
2019-09-01,Chandpur,Chattogram,5.3981,68,0.079384,kaggle_shampabanik12,population_share_within_division
2019-09-01,Chattogram,Chattogram,18.7795,68,0.276169,kaggle_shampabanik12,population_share_within_division
2019-09-01,Cox's Bazar,Chattogram,5.7822,68,0.085032,kaggle_shampabanik12,population_share_within_division
2019-09-01,Cumilla,Chattogram,12.7229,68,0.187102,kaggle_shampabanik12,population_share_within_division
2019-09-01,Feni,Chattogram,3.377,68,0.049662,kaggle_shampabanik12,population_share_within_division
2019-09-01,Khagrachhari,Chattogram,1.4626,68,0.021508,kaggle_shampabanik12,population_share_within_division
2019-09-01,Lakshmipur,Chattogram,3.9693,68,0.058373,kaggle_shampabanik12,population_share_within_division
